#|SEDE_ATENCION|TIPO_SOLICITUD|SEXO_BENEFICIARIO|EDAD_BENEFICIARIO|DISTRITO_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD_BENEFICIARIO|ANO_TRA|MES_TRA|TOTAL_MOV_MIGRA|ESTADO_TRAMITE|NACIONALIDAD_SOLICITANTE|FECHA_DE_CORTE
2117|SERVICIOS WEB|PROPIETARIO|M|35|MIRAFLORES|LIMA|COLOMBIANA|2023|JULIO|57|E|COLOMBIANA|2023-07-25
2118|SERVICIOS WEB|PROPIETARIO|F|43|LINCE|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-25
2119|SERVICIOS WEB|PROPIETARIO|F|22|MIRAFLORES|LIMA|INDIA|2023|JULIO|0|E|INDIA|2023-07-25
2120|SERVICIOS WEB|PROPIETARIO|F|27|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-25
2121|SERVICIOS WEB|PROPIETARIO|F|28|LA VICTORIA|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-25
2122|SERVICIOS WEB|PROPIETARIO|M|42|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|JULIO|51|E|ESTADOUNIDENSE|2023-07-25
2123|SERVICIOS WEB|PROPIETARIO|F|30|JESUS MARIA|LIMA|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-25
2124|SERVICIOS WEB|PROPIETARIO|M|45|LA MOLINA|LIMA|MEXICANA|2023|JULIO|0|E|MEXICANA|2023-07-25
2125|SERVICIOS WEB|PROPIETARIO|F|30|JESUS MARIA|LIMA|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-25
2126|SERVICIOS WEB|PROPIETARIO|M|28|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-25
2127|SERVICIOS WEB|PROPIETARIO|M|39|BARRANCO|LIMA|VENEZOLANA|2023|JULIO|50|E|VENEZOLANA|2023-07-25
2128|SERVICIOS WEB|PROPIETARIO|M|44|LA MOLINA|LIMA|DOMINICANA|2023|JULIO|1|E|DOMINICANA|2023-07-25
2129|SERVICIOS WEB|PROPIETARIO|M|53|PIMENTEL|LAMBAYEQUE|CHILENA|2023|JULIO|39|E|CHILENA|2023-07-25
2130|SERVICIOS WEB|PROPIETARIO|M|51|PUCUSANA|LIMA|CHINA|2023|JULIO|3|E|CHINA|2023-07-25
2131|TUMBES|PROPIETARIO|F|27|TUMBES|TUMBES|ECUATORIANA|2023|JULIO|8|E|ECUATORIANA|2023-07-25
2132|SERVICIOS WEB|PROPIETARIO|M|32|SANTIAGO DE SURCO|LIMA|CHILENA|2023|JULIO|11|E|CHILENA|2023-07-25
2133|TUMBES|PROPIETARIO|M|30|TUMBES|TUMBES|ECUATORIANA|2023|JULIO|5|E|ECUATORIANA|2023-07-25
2134|SERVICIOS WEB|PROPIETARIO|F|42|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-25
2135|SERVICIOS WEB|PROPIETARIO|F|33|SAN MIGUEL|LIMA|COLOMBIANA|2023|JULIO|34|E|COLOMBIANA|2023-07-25
2136|SERVICIOS WEB|PROPIETARIO|F|27|PUNTA HERMOSA|LIMA|MEXICANA|2023|JULIO|1|E|MEXICANA|2023-07-25
2137|SERVICIOS WEB|PROPIETARIO|F|68|LIMA|LIMA|PERUANA|2023|JULIO|0|E|PERUANA|2023-07-25
2138|SERVICIOS WEB|PROPIETARIO|M|60|SAN ISIDRO|LIMA|CHILENA|2023|JULIO|3|E|CHILENA|2023-07-25
2139|SERVICIOS WEB|PROPIETARIO|F|37|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-25
2140|SERVICIOS WEB|PROPIETARIO|M|40|INDEPENDENCIA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-25
2141|SERVICIOS WEB|PROPIETARIO|M|37|VILLA MARIA DEL TRIUNFO|LIMA|FRANCESA|2023|JULIO|0|E|FRANCESA|2023-07-25
2142|SERVICIOS WEB|PROPIETARIO|F|44|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-25
2143|SERVICIOS WEB|PROPIETARIO|F|39|CARABAYLLO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-25
2144|SERVICIOS WEB|PROPIETARIO|F|24|COMAS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2145|SERVICIOS WEB|PROPIETARIO|F|50|ATE|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2146|SERVICIOS WEB|PROPIETARIO|M|34|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2147|SERVICIOS WEB|PROPIETARIO|F|18|LINCE|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2148|SERVICIOS WEB|PROPIETARIO|F|24|CHORRILLOS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2149|SERVICIOS WEB|PROPIETARIO|M|86|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|JULIO|50|E|ESTADOUNIDENSE|2023-07-24
2150|SERVICIOS WEB|PROPIETARIO|M|33|TRUJILLO|LA LIBERTAD|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-24
2151|SERVICIOS WEB|PROPIETARIO|F|46|CHORRILLOS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2152|SERVICIOS WEB|PROPIETARIO|M|51|CALLAO|CALLAO|ECUATORIANA|2023|JULIO|0|E|ECUATORIANA|2023-07-24
2153|SERVICIOS WEB|PROPIETARIO|M|27|MAGDALENA DEL MAR|LIMA|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-24
2154|SERVICIOS WEB|PROPIETARIO|F|39|MIRAFLORES|LIMA|BRASILERA|2023|JULIO|0|E|BRASILERA|2023-07-24
2155|SERVICIOS WEB|PROPIETARIO|M|34|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|JULIO|12|E|ESTADOUNIDENSE|2023-07-24
2156|TUMBES|PROPIETARIO|F|27|TUMBES|TUMBES|ECUATORIANA|2023|JULIO|8|N|ECUATORIANA|2023-07-24
2157|SERVICIOS WEB|PROPIETARIO|F|30|MIRAFLORES|LIMA|BRITANICA|2023|JULIO|1|E|BRITANICA|2023-07-24
2158|SERVICIOS WEB|PROPIETARIO|M|27|SANTA ANITA|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-24
2159|SERVICIOS WEB|PROPIETARIO|F|50|SANTIAGO DE SURCO|LIMA|UCRANIANA|2023|JULIO|0|E|UCRANIANA|2023-07-24
2160|SERVICIOS WEB|PROPIETARIO|F|24|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2161|SERVICIOS WEB|PROPIETARIO|F|31|SAN MIGUEL|LIMA|VENEZOLANA|2023|JULIO|3|E|VENEZOLANA|2023-07-24
2162|SERVICIOS WEB|PROPIETARIO|M|65|TRUJILLO|LA LIBERTAD|PERUANA|2023|JULIO|0|E|PERUANA|2023-07-24
2163|SERVICIOS WEB|PROPIETARIO|F|44|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|JULIO|82|E|ESTADOUNIDENSE|2023-07-24
2164|SERVICIOS WEB|PROPIETARIO|F|29|COMAS|LIMA|VENEZOLANA|2023|JULIO|5|E|VENEZOLANA|2023-07-24
2165|SERVICIOS WEB|PROPIETARIO|M|53|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-24
2166|SERVICIOS WEB|PROPIETARIO|M|70|SANTIAGO DE SURCO|LIMA|COREANA|2023|JULIO|0|E|COREANA|2023-07-24
2167|SERVICIOS WEB|PROPIETARIO|M|71|SAN VICENTE DE CAÑETE|LIMA|ESPAÑOLA|2023|JULIO|7|E|ESPAÑOLA|2023-07-24
2168|SERVICIOS WEB|PROPIETARIO|F|66|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|CUBANA|2023|JULIO|0|E|CUBANA|2023-07-24
2169|SERVICIOS WEB|PROPIETARIO|M|44|SAN ISIDRO|LIMA|COREANA|2023|JULIO|13|E|COREANA|2023-07-24
2170|SERVICIOS WEB|PROPIETARIO|F|24|SAN ISIDRO|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-24
2171|SERVICIOS WEB|PROPIETARIO|M|42|SAN MIGUEL|LIMA|ECUATORIANA|2023|JULIO|10|E|ECUATORIANA|2023-07-22
2172|SERVICIOS WEB|PROPIETARIO|M|42|SAN MIGUEL|LIMA|ECUATORIANA|2023|JULIO|4|E|ECUATORIANA|2023-07-22
2173|SERVICIOS WEB|PROPIETARIO|M|32|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-22
2174|SERVICIOS WEB|PROPIETARIO|M|52|TOCACHE|SAN MARTIN|SALVADOREÑA|2023|JULIO|51|E|SALVADOREÑA|2023-07-22
2175|SERVICIOS WEB|PROPIETARIO|M|84|<NO DEFINIDO>|<NO DEFINIDO>|PERUANA|2023|JULIO|0|E|PERUANA|2023-07-22
2176|SERVICIOS WEB|PROPIETARIO|M|43|BARRANCO|LIMA|FRANCESA|2023|JULIO|0|E|FRANCESA|2023-07-22
2177|SERVICIOS WEB|PROPIETARIO|M|30|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-22
2178|SERVICIOS WEB|PROPIETARIO|F|26|LOS OLIVOS|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-22
2179|SERVICIOS WEB|PROPIETARIO|F|41|BELLAVISTA|CALLAO|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-22
2180|SERVICIOS WEB|PROPIETARIO|M|50|<NO DEFINIDO>|<NO DEFINIDO>|ESPAÑOLA|2023|JULIO|1|E|ESPAÑOLA|2023-07-22
2181|SERVICIOS WEB|PROPIETARIO|M|38|LIMA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-22
2182|SERVICIOS WEB|PROPIETARIO|F|48|SAN MARTIN DE PORRES|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-22
2183|SERVICIOS WEB|PROPIETARIO|M|56|SAN MARTIN DE PORRES|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-22
2184|SERVICIOS WEB|PROPIETARIO|M|39|JESUS MARIA|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-22
2185|SERVICIOS WEB|PROPIETARIO|M|40|LINCE|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-22
2186|SERVICIOS WEB|PROPIETARIO|M|30|PUERTO BERMUDEZ|PASCO|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2187|SERVICIOS WEB|PROPIETARIO|M|46|SAN BORJA|LIMA|EGIPCIA|2023|JULIO|1|E|EGIPCIA|2023-07-21
2188|SERVICIOS WEB|PROPIETARIO|M|55|SANTIAGO DE SURCO|LIMA|BRASILERA|2023|JULIO|32|E|BRASILERA|2023-07-21
2189|SERVICIOS WEB|PROPIETARIO|F|45|SAN BORJA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2190|SERVICIOS WEB|PROPIETARIO|M|42|TIBILLO|ICA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2191|SERVICIOS WEB|PROPIETARIO|F|41|<NO DEFINIDO>|<NO DEFINIDO>|RUSA|2023|JULIO|1|E|RUSA|2023-07-21
2192|SERVICIOS WEB|PROPIETARIO|F|35|LOS OLIVOS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2193|SERVICIOS WEB|PROPIETARIO|M|62|JESUS MARIA|LIMA|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-21
2194|SERVICIOS WEB|PROPIETARIO|M|35|ILO|MOQUEGUA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2195|SERVICIOS WEB|PROPIETARIO|F|41|LA MOLINA|LIMA|ESTADOUNIDENSE|2023|JULIO|65|E|ESTADOUNIDENSE|2023-07-21
2196|SERVICIOS WEB|PROPIETARIO|M|45|LA MOLINA|LIMA|ESTADOUNIDENSE|2023|JULIO|67|E|ESTADOUNIDENSE|2023-07-21
2197|SERVICIOS WEB|PROPIETARIO|M|34|LOS OLIVOS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2198|SERVICIOS WEB|PROPIETARIO|F|32|MIRAFLORES|LIMA|ARGENTINA|2023|JULIO|0|E|ARGENTINA|2023-07-21
2199|SERVICIOS WEB|PROPIETARIO|M|72|<NO DEFINIDO>|<NO DEFINIDO>|RUSA|2023|JULIO|17|E|RUSA|2023-07-21
2200|SERVICIOS WEB|PROPIETARIO|F|19|MIRAFLORES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2201|SERVICIOS WEB|PROPIETARIO|F|79|JESUS MARIA|LIMA|ITALIANA|2023|JULIO|0|E|ITALIANA|2023-07-21
2202|SERVICIOS WEB|PROPIETARIO|F|24|CAYMA|AREQUIPA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-21
2203|SERVICIOS WEB|PROPIETARIO|M|53|MIRAFLORES|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-21
2204|SERVICIOS WEB|PROPIETARIO|M|54|MIRAFLORES|LIMA|CHINA|2023|JULIO|81|E|CHINA|2023-07-21
2205|LIMA|PROPIETARIO|F|30|LURIN|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-21
2206|SERVICIOS WEB|PROPIETARIO|F|41|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2207|SERVICIOS WEB|PROPIETARIO|M|31|MAGDALENA DEL MAR|LIMA|FRANCESA|2023|JULIO|5|E|FRANCESA|2023-07-21
2208|SERVICIOS WEB|PROPIETARIO|M|81|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|JULIO|128|E|ESTADOUNIDENSE|2023-07-21
2209|SERVICIOS WEB|PROPIETARIO|F|51|LIMA|LIMA|PERUANA|2023|JULIO|0|E|PERUANA|2023-07-21
2210|SERVICIOS WEB|PROPIETARIO|M|29|<NO DEFINIDO>|<NO DEFINIDO>|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-21
2211|SERVICIOS WEB|PROPIETARIO|M|60|<NO DEFINIDO>|<NO DEFINIDO>|DOMINICA|2023|JULIO|0|E|DOMINICA|2023-07-21
2212|SERVICIOS WEB|PROPIETARIO|M|29|PARACAS|ICA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2213|SERVICIOS WEB|PROPIETARIO|M|28|<NO DEFINIDO>|<NO DEFINIDO>|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-21
2214|SERVICIOS WEB|PROPIETARIO|F|30|SAN MARTIN DE PORRES|LIMA|ESTADOUNIDENSE|2023|JULIO|11|E|ESTADOUNIDENSE|2023-07-21
2215|SERVICIOS WEB|PROPIETARIO|M|65|MIRAFLORES|LIMA|CHILENA|2023|JULIO|90|E|CHILENA|2023-07-21
2216|SERVICIOS WEB|PROPIETARIO|M|23|CHORRILLOS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-21
2217|SERVICIOS WEB|PROPIETARIO|M|51|LA ESPERANZA|LA LIBERTAD|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2218|SERVICIOS WEB|PROPIETARIO|F|25|LA MOLINA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2219|SERVICIOS WEB|PROPIETARIO|F|30|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2220|SERVICIOS WEB|PROPIETARIO|M|49|SAN BORJA|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2221|SERVICIOS WEB|PROPIETARIO|M|29|SURQUILLO|LIMA|VENEZOLANA|2023|JULIO|3|E|VENEZOLANA|2023-07-20
2222|SERVICIOS WEB|PROPIETARIO|M|36|SAN LUIS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2223|SERVICIOS WEB|PROPIETARIO|M|53|SAN ISIDRO|LIMA|ARGENTINA|2023|JULIO|0|E|ARGENTINA|2023-07-20
2224|SERVICIOS WEB|PROPIETARIO|M|25|LINCE|LIMA|GUATEMALTECA|2023|JULIO|0|E|GUATEMALTECA|2023-07-20
2225|SERVICIOS WEB|PROPIETARIO|M|24|CALLAO|CALLAO|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2226|SERVICIOS WEB|PROPIETARIO|F|24|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2227|SERVICIOS WEB|PROPIETARIO|M|33|BARRANCO|LIMA|PORTUGUESA|2023|JULIO|0|E|PORTUGUESA|2023-07-20
2228|SERVICIOS WEB|PROPIETARIO|M|41|ATE|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2229|SERVICIOS WEB|PROPIETARIO|F|30|LA VICTORIA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2230|SERVICIOS WEB|PROPIETARIO|M|46|SAN ISIDRO|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2231|SERVICIOS WEB|PROPIETARIO|M|29|JESUS MARIA|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2232|SERVICIOS WEB|PROPIETARIO|M|42|SAN MARTIN DE PORRES|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2233|SERVICIOS WEB|PROPIETARIO|F|38|SAN MARTIN DE PORRES|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2234|SERVICIOS WEB|PROPIETARIO|M|39|SAN MARTIN DE PORRES|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2235|SERVICIOS WEB|PROPIETARIO|M|33|JESUS MARIA|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2236|SERVICIOS WEB|PROPIETARIO|F|55|LIMA|LIMA|CHINA|2023|JULIO|2|E|CHINA|2023-07-20
2237|SERVICIOS WEB|PROPIETARIO|F|50|SANTIAGO DE SURCO|LIMA|ARGENTINA|2023|JULIO|4|E|ARGENTINA|2023-07-20
2238|SERVICIOS WEB|PROPIETARIO|M|50|MIRAFLORES|LIMA|ECUATORIANA|2023|JULIO|0|E|ECUATORIANA|2023-07-20
2239|SERVICIOS WEB|PROPIETARIO|F|52|LIMA|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2240|SERVICIOS WEB|PROPIETARIO|F|34|CERRO COLORADO|AREQUIPA|ARGENTINA|2023|JULIO|9|E|ARGENTINA|2023-07-20
2241|SERVICIOS WEB|PROPIETARIO|M|54|LIMA|LIMA|COREANA|2023|JULIO|7|E|COREANA|2023-07-20
2242|SERVICIOS WEB|PROPIETARIO|F|41|SAN ISIDRO|LIMA|BRASILERA|2023|JULIO|7|E|BRASILERA|2023-07-20
2243|SERVICIOS WEB|PROPIETARIO|M|33|VILLA EL SALVADOR|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-20
2244|SERVICIOS WEB|PROPIETARIO|M|33|LIMA|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2245|SERVICIOS WEB|PROPIETARIO|F|37|SAN MIGUEL|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2246|SERVICIOS WEB|PROPIETARIO|F|34|PIURA|PIURA|VENEZOLANA|2023|JULIO|9|E|VENEZOLANA|2023-07-20
2247|SERVICIOS WEB|PROPIETARIO|M|29|SAN JUAN DE LURIGANCHO|LIMA|BRASILERA|2023|JULIO|0|E|BRASILERA|2023-07-20
2248|SERVICIOS WEB|PROPIETARIO|F|60|SAN ISIDRO|LIMA|ECUATORIANA|2023|JULIO|0|E|ECUATORIANA|2023-07-20
2249|SERVICIOS WEB|PROPIETARIO|M|83|<NO DEFINIDO>|<NO DEFINIDO>|PERUANA|2023|JULIO|0|E|PERUANA|2023-07-20
2250|SERVICIOS WEB|PROPIETARIO|F|31|SANTA ANITA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2251|SERVICIOS WEB|PROPIETARIO|F|51|LA MOLINA|LIMA|ESTADOUNIDENSE|2023|JULIO|0|E|ESTADOUNIDENSE|2023-07-20
2252|SERVICIOS WEB|PROPIETARIO|M|73|SAN ISIDRO|LIMA|ECUATORIANA|2023|JULIO|0|E|ECUATORIANA|2023-07-20
2253|SERVICIOS WEB|PROPIETARIO|F|41|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2254|TUMBES|PROPIETARIO|M|30|TUMBES|TUMBES|ECUATORIANA|2023|JULIO|5|N|ECUATORIANA|2023-07-20
2255|SERVICIOS WEB|PROPIETARIO|F|22|LIMA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-20
2256|SERVICIOS WEB|PROPIETARIO|M|54|MIRAFLORES|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-20
2257|SERVICIOS WEB|PROPIETARIO|M|35|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2258|SERVICIOS WEB|PROPIETARIO|F|30|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2259|SERVICIOS WEB|PROPIETARIO|M|57|MIRAFLORES|LIMA|ESPAÑOLA|2023|JULIO|84|E|ESPAÑOLA|2023-07-19
2260|SERVICIOS WEB|PROPIETARIO|F|53|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|JULIO|3|E|ESTADOUNIDENSE|2023-07-19
2261|SERVICIOS WEB|PROPIETARIO|F|21|MIRAFLORES|LIMA|ECUATORIANA|2023|JULIO|2|E|ECUATORIANA|2023-07-19
2262|SERVICIOS WEB|PROPIETARIO|M|26|BREÑA|LIMA|VENEZOLANA|2023|JULIO|2|E|VENEZOLANA|2023-07-19
2263|SERVICIOS WEB|PROPIETARIO|F|48|CHORRILLOS|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2264|SERVICIOS WEB|PROPIETARIO|F|22|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2265|SERVICIOS WEB|PROPIETARIO|F|42|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2266|SERVICIOS WEB|PROPIETARIO|F|35|SANTIAGO DE SURCO|LIMA|BRASILERA|2023|JULIO|15|E|BRASILERA|2023-07-19
2267|SERVICIOS WEB|PROPIETARIO|M|39|<NO DEFINIDO>|<NO DEFINIDO>|ITALIANA|2023|JULIO|78|E|ITALIANA|2023-07-19
2268|SERVICIOS WEB|PROPIETARIO|M|49|SAN ISIDRO|LIMA|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-19
2269|SERVICIOS WEB|PROPIETARIO|F|30|BARRANCO|LIMA|ESTADOUNIDENSE|2023|JULIO|15|E|ESTADOUNIDENSE|2023-07-19
2270|SERVICIOS WEB|PROPIETARIO|M|32|SAN MARTIN DE PORRES|LIMA|FRANCESA|2023|JULIO|0|E|FRANCESA|2023-07-19
2271|SERVICIOS WEB|PROPIETARIO|F|68|SAN ISIDRO|LIMA|COLOMBIANA|2023|JULIO|59|E|COLOMBIANA|2023-07-19
2272|SERVICIOS WEB|PROPIETARIO|M|42|SAN ISIDRO|LIMA|CHINA|2023|JULIO|7|E|CHINA|2023-07-19
2273|SERVICIOS WEB|PROPIETARIO|M|39|BARRANCO|LIMA|URUGUAYA|2023|JULIO|1|E|URUGUAYA|2023-07-19
2274|SERVICIOS WEB|PROPIETARIO|M|20|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2275|SERVICIOS WEB|PROPIETARIO|M|59|LIMA|LIMA|CHINA|2023|JULIO|0|E|CHINA|2023-07-19
2276|SERVICIOS WEB|PROPIETARIO|M|32|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2277|SERVICIOS WEB|PROPIETARIO|F|49|SAN ISIDRO|LIMA|PANAMEÑA|2023|JULIO|0|E|PANAMEÑA|2023-07-19
2278|SERVICIOS WEB|PROPIETARIO|F|35|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-19
2279|SERVICIOS WEB|PROPIETARIO|M|42|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2280|SERVICIOS WEB|PROPIETARIO|M|43|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|JULIO|1|E|VENEZOLANA|2023-07-19
2281|SERVICIOS WEB|PROPIETARIO|F|30|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2282|SERVICIOS WEB|PROPIETARIO|M|35|INDEPENDENCIA|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2283|SERVICIOS WEB|PROPIETARIO|M|34|SAN LUIS|LIMA|COLOMBIANA|2023|JULIO|14|E|COLOMBIANA|2023-07-19
2284|SERVICIOS WEB|PROPIETARIO|M|37|SAN MIGUEL|LIMA|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-19
2285|SERVICIOS WEB|PROPIETARIO|M|52|SANTIAGO DE SURCO|LIMA|ARGENTINA|2023|JULIO|0|E|ARGENTINA|2023-07-19
2286|SERVICIOS WEB|PROPIETARIO|F|31|MIRAFLORES|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2287|SERVICIOS WEB|PROPIETARIO|M|34|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|JULIO|2|E|VENEZOLANA|2023-07-19
2288|SERVICIOS WEB|PROPIETARIO|F|41|SAN MIGUEL|LIMA|VENEZOLANA|2023|JULIO|0|E|VENEZOLANA|2023-07-19
2289|SERVICIOS WEB|PROPIETARIO|M|50|LURIGANCHO|LIMA|BRASILERA|2023|JULIO|0|E|BRASILERA|2023-07-19
2290|SERVICIOS WEB|PROPIETARIO|F|25|LURIGANCHO|LIMA|ECUATORIANA|2023|JULIO|11|E|ECUATORIANA|2023-07-19
2291|SERVICIOS WEB|PROPIETARIO|F|39|BARRANCO|LIMA|COLOMBIANA|2023|JULIO|0|E|COLOMBIANA|2023-07-19
2292|SERVICIOS WEB|PROPIETARIO|F|39|SAN BORJA|LIMA|BOLIVIANA|2023|JULIO|0|E|BOLIVIANA|2023-07-19
